loan_limit,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,submission_of_application,LTV,Region,Security_Type,dtir1,_reference_pd
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,9420.0,EXP,750,CIB,not_inst,60.21039604,North,direct,42.0,0.03455149382352829
cf,nopre,type2,p3,l1,nopc,b/c,486500,360.0,neg_amm,not_int,not_lpsm,568000.0,sb,pr,home,1U,7260.0,CRIF,576,CIB,to_inst,85.65140845,North,direct,20.0,0.6666666865348816
cf,nopre,type1,p4,l1,nopc,nob/c,246500,240.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,12300.0,CIB,501,CIB,to_inst,88.66906475,North,direct,36.0,0.1839258074760437
cf,nopre,type1,p1,l1,nopc,nob/c,76500,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,1380.0,CRIF,821,CIB,not_inst,98.07692308,central,direct,39.0,0.3415384590625763
ncf,nopre,type1,p1,l1,nopc,nob/c,156500,324.0,neg_amm,not_int,not_lpsm,248000.0,sb,pr,home,1U,5280.0,CIB,866,EXP,to_inst,63.10483871,North,direct,31.0,0.17307692766189575
cf,nopre,type1,p3,l1,nopc,nob/c,246500,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,5040.0,CIB,873,EXP,to_inst,58.97129187,North,direct,44.0,0.11276596039533615
cf,nopre,type2,p3,l1,nopc,b/c,66500,300.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,3120.0,EXP,679,CIB,to_inst,75.56818182,North,direct,22.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,186500,180.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5760.0,CIB,535,EXP,to_inst,72.28682171,south,direct,20.0,0.06420404464006424
cf,nopre,type1,p4,l1,nopc,nob/c,376500,180.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,8280.0,EXP,638,EXP,to_inst,66.28521127,south,direct,35.0,0.0363101065158844
cf,nopre,type1,p3,l1,nopc,nob/c,256500,240.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5160.0,EXP,647,EXP,to_inst,73.70689655,North,direct,36.0,0.0363101065158844
cf,nopre,type1,p1,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4440.0,CIB,660,CIB,not_inst,95.54263566,North,direct,45.0,0.055727552622556686
ncf,nopre,type3,p1,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3840.0,CIB,560,CIB,to_inst,103.057554,south,direct,43.0,0.14369073510169983
cf,nopre,type1,p4,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6240.0,EXP,573,CIB,to_inst,82.58547009,south,direct,49.0,0.1839258074760437
cf,nopre,type3,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2040.0,CIB,878,CIB,to_inst,81.79824561,North,direct,61.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4860.0,CRIF,538,EXP,to_inst,45.15503876,North,direct,37.0,0.05779334530234337
cf,nopre,type2,p2,l1,nopc,b/c,306500,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3780.0,CRIF,863,EXP,to_inst,71.61214953,south,direct,55.0,0.3913043439388275
cf,nopre,type1,p3,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,7500.0,CIB,786,EXP,to_inst,80.40540541,south,direct,36.0,0.0861159935593605
cf,nopre,type1,p4,l1,nopc,nob/c,696500,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,8820.0,EXP,563,EXP,not_inst,90.69010417,south,direct,39.0,0.04065827652812004
cf,nopre,type1,p4,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5640.0,CRIF,807,CIB,not_inst,90.73660714,south,direct,42.0,0.059588298201560974
cf,pre,type2,p3,l1,nopc,b/c,576500,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,7320.0,CIB,788,CIB,to_inst,85.02949853,central,direct,57.0,0.4184100329875946
cf,nopre,type1,p3,l1,nopc,nob/c,366500,180.0,neg_amm,not_int,not_lpsm,458000.0,sb,pr,home,1U,6600.0,CIB,716,CIB,to_inst,80.02183406,south,direct,41.0,0.3415384590625763
cf,nopre,type1,p4,l1,nopc,nob/c,696500,360.0,not_neg,not_int,not_lpsm,1088000.0,sb,pr,home,1U,8880.0,CIB,696,CIB,not_inst,64.01654412,south,direct,48.0,0.05779334530234337
cf,nopre,type1,p4,l1,nopc,nob/c,126500,360.0,not_neg,int_only,not_lpsm,138000.0,sb,pr,home,1U,3960.0,CIB,886,EXP,to_inst,91.66666667,central,direct,37.0,0.3415384590625763
cf,pre,type1,p4,l1,nopc,nob/c,176500,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4080.0,EXP,545,CIB,to_inst,43.25980392,North-East,direct,27.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,536500,360.0,not_neg,int_only,not_lpsm,728000.0,sb,pr,home,1U,6960.0,CIB,715,EXP,to_inst,73.69505495,south,direct,40.0,0.10782501846551895
cf,nopre,type2,p1,l1,nopc,b/c,116500,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,3060.0,CIB,677,CIB,to_inst,98.72881356,North,direct,36.0,0.19203747808933258
cf,nopre,type1,p4,l1,nopc,nob/c,456500,240.0,not_neg,not_int,lpsm,1218000.0,sb,pr,home,1U,2340.0,CIB,768,CIB,to_inst,37.47947455,North,direct,19.0,0.9899497628211975
cf,nopre,type2,p4,l1,nopc,b/c,96500,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,1920.0,EXP,603,CIB,to_inst,37.40310078,North,direct,29.0,0.4184100329875946
,nopre,type1,p1,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5100.0,CRIF,806,CIB,not_inst,81.47482014,south,direct,49.0,0.05779334530234337
cf,nopre,type1,p3,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,7140.0,EXP,532,EXP,to_inst,73.53395062,south,direct,35.0,0.06420404464006424
cf,nopre,type1,p3,l1,nopc,nob/c,126500,300.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2520.0,CRIF,521,CIB,to_inst,55.48245614,North,direct,31.0,0.0861159935593605
cf,nopre,type1,p4,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,7920.0,EXP,729,EXP,not_inst,60.25835866,North,direct,36.0,0.02139037474989891
cf,nopre,type1,p1,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6960.0,EXP,669,CIB,to_inst,77.87769784,North,direct,26.0,0.0861159935593605
cf,pre,type1,p4,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,10080.0,EXP,681,EXP,not_inst,93.78742515,south,direct,32.0,0.04065827652812004
cf,nopre,type1,p3,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,1558000.0,sb,pr,home,1U,7920.0,CRIF,754,CIB,not_inst,36.36071887,south,direct,42.0,0.0363101065158844
cf,nopre,type1,p1,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,1860.0,CIB,832,CIB,to_inst,76.1627907,south,direct,41.0,0.19203747808933258
cf,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,5520.0,EXP,674,CIB,to_inst,80.03875969,south,direct,31.0,0.24460431933403015
ncf,nopre,type3,p1,l1,nopc,nob/c,1466500,360.0,not_neg,not_int,not_lpsm,1708000.0,sb,pr,home,1U,13080.0,CIB,537,EXP,not_inst,85.86065574,North,direct,58.0,0.19203747808933258
cf,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,3360.0,CIB,765,CIB,to_inst,65.0862069,south,direct,40.0,0.0861159935593605
cf,nopre,type1,p1,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,9360.0,EXP,759,EXP,not_inst,80.40540541,North,direct,37.0,0.02772643230855465
,nopre,type3,p1,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3420.0,EXP,777,CIB,to_inst,98.98648649,south,direct,43.0,0.14369073510169983
cf,nopre,type1,p1,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,6540.0,CRIF,777,CIB,to_inst,96.1409396,North,direct,37.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,int_only,not_lpsm,698000.0,sb,ir,home,1U,11160.0,CRIF,842,CIB,to_inst,69.6991404,south,direct,42.0,0.24460431933403015
cf,nopre,type2,p3,l1,nopc,b/c,86500,240.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1140.0,CIB,762,CIB,to_inst,73.30508475,south,direct,55.0,0.3415384590625763
cf,nopre,type1,p3,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,10740.0,EXP,573,EXP,not_inst,55.75313808,south,direct,10.0,0.0363101065158844
cf,nopre,type1,p4,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,11340.0,EXP,799,EXP,not_inst,78.22580645,North,direct,44.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,196500,240.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,6540.0,CRIF,791,EXP,to_inst,59.90853659,south,direct,22.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,7980.0,CRIF,647,EXP,not_inst,65.21164021,North,direct,44.0,0.04065827652812004
,nopre,type3,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3120.0,CRIF,502,CIB,to_inst,91.66666667,south,direct,56.0,0.17307692766189575
cf,pre,type3,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2220.0,CIB,795,EXP,to_inst,67.08633094,North,direct,49.0,0.11276596039533615
cf,pre,type1,p1,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,6240.0,CRIF,866,EXP,to_inst,94.59798995,North,direct,42.0,0.04065827652812004
cf,nopre,type1,p3,l1,nopc,nob/c,136500,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,sr,home,1U,3300.0,CRIF,802,CIB,to_inst,62.6146789,south,direct,58.0,0.8414633870124817
cf,pre,type1,p1,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,398000.0,sb,sr,home,1U,11760.0,CRIF,877,CIB,to_inst,89.57286432,central,direct,49.0,0.06420404464006424
cf,nopre,type2,p1,l1,nopc,b/c,206500,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3240.0,EXP,554,CIB,to_inst,94.72477064,North,direct,51.0,0.1839258074760437
ncf,nopre,type1,p4,l1,nopc,nob/c,486500,180.0,neg_amm,not_int,not_lpsm,588000.0,sb,pr,home,1U,17700.0,CRIF,823,EXP,not_inst,82.73809524,North,direct,30.0,0.24460431933403015
cf,nopre,type1,p4,l2,nopc,nob/c,126500,120.0,not_neg,not_int,not_lpsm,268000.0,sb,ir,home,1U,5760.0,CIB,536,CIB,to_inst,47.20149254,south,direct,48.0,0.14369073510169983
cf,nopre,type1,p4,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3840.0,EXP,827,CIB,not_inst,81.25,south,direct,34.0,0.06766917556524277
cf,nopre,type1,p3,l1,nopc,nob/c,156500,240.0,not_neg,not_int,not_lpsm,428000.0,sb,ir,home,1U,24900.0,CRIF,592,CIB,to_inst,36.56542056,North,direct,25.0,0.0861159935593605
cf,nopre,type1,p4,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,6960.0,EXP,545,CIB,to_inst,83.95669291,south,direct,37.0,0.14369073510169983
cf,pre,type1,p4,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,7740.0,CRIF,859,EXP,to_inst,45.75617284,North,direct,37.0,0.055727552622556686
cf,nopre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,6180.0,CIB,584,EXP,to_inst,47.83415842,central,direct,36.0,0.06766917556524277
cf,nopre,type1,p4,l2,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,1408000.0,sb,pr,home,1U,9600.0,CIB,804,CIB,to_inst,33.84232955,North,direct,44.0,0.10782501846551895
cf,nopre,type1,p4,l1,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3840.0,CRIF,769,CIB,to_inst,58.02752294,North,direct,24.0,0.10782501846551895
cf,nopre,type1,p4,l1,nopc,nob/c,646500,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,17280.0,CRIF,685,CIB,not_inst,74.48156682,south,direct,6.0,0.06420404464006424
cf,nopre,type1,p3,l1,nopc,nob/c,636500,360.0,not_neg,not_int,not_lpsm,978000.0,sb,pr,home,1U,12000.0,CIB,829,CIB,to_inst,65.08179959,North,direct,35.0,0.10144927352666855
cf,nopre,type1,p1,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2100.0,CRIF,610,CIB,to_inst,87.20238095,south,direct,54.0,0.6666666865348816
cf,nopre,type1,p4,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4320.0,EXP,810,CIB,not_inst,71.56690141,North,direct,46.0,0.05779334530234337
cf,nopre,type1,p1,l1,nopc,nob/c,346500,360.0,not_neg,not_int,lpsm,558000.0,sb,pr,home,1U,5160.0,EXP,753,EXP,to_inst,62.09677419,North,direct,47.0,0.4184100329875946
cf,pre,type1,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,720.0,CRIF,637,CIB,to_inst,56.00436681,south,direct,16.0,0.9899497628211975
ncf,,type1,p4,l1,nopc,nob/c,526500,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,11160.0,CRIF,512,EXP,to_inst,77.65486726,south,direct,41.0,0.1839258074760437
cf,pre,type1,p1,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,37260.0,EXP,626,EXP,to_inst,80.02793296,south,direct,29.0,0.05779334530234337
cf,nopre,type1,p3,l1,nopc,nob/c,386500,300.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,7140.0,EXP,707,CIB,not_inst,73.20075758,North,direct,22.0,0.03435804694890976
cf,nopre,type2,p3,l1,nopc,b/c,66500,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,1800.0,EXP,828,EXP,to_inst,85.25641026,south,direct,34.0,0.4184100329875946
cf,nopre,type1,p3,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,5340.0,CRIF,728,EXP,to_inst,77.92553191,south,direct,30.0,0.06766917556524277
cf,nopre,type1,p4,l1,nopc,nob/c,606500,360.0,neg_amm,not_int,not_lpsm,958000.0,sb,pr,home,1U,19500.0,EXP,779,EXP,not_inst,63.30897704,south,direct,26.0,0.06420404464006424
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,6660.0,CIB,513,CIB,not_inst,60.21039604,south,direct,48.0,0.059588298201560974
cf,nopre,type2,p3,l1,nopc,b/c,146500,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2700.0,CRIF,607,CIB,to_inst,87.20238095,south,direct,53.0,0.24460431933403015
cf,pre,type1,p3,l2,opc,nob/c,126500,360.0,not_neg,int_only,not_lpsm,778000.0,sb,pr,home,1U,9420.0,CRIF,564,EXP,to_inst,16.2596401,North,direct,41.0,0.02139037474989891
cf,pre,type1,p4,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2820.0,CIB,531,CIB,to_inst,84.85576923,south,direct,50.0,0.8414633870124817
cf,nopre,type1,p1,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3420.0,EXP,580,CIB,not_inst,96.3836478,North,direct,41.0,0.0861159935593605
cf,nopre,type1,p4,l1,nopc,nob/c,246500,180.0,not_neg,not_int,not_lpsm,548000.0,sb,ir,home,1U,11460.0,EXP,632,EXP,to_inst,44.98175182,south,direct,40.0,0.11089865863323212
cf,nopre,type2,p2,l1,nopc,b/c,66500,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,3120.0,CRIF,829,EXP,to_inst,9.010840108,south,direct,14.0,0.6186440587043762
ncf,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2220.0,CRIF,588,EXP,to_inst,42.94354839,south,direct,31.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,136500,360.0,not_neg,int_only,not_lpsm,148000.0,sb,pr,home,1U,3480.0,EXP,805,EXP,to_inst,92.22972973,North,direct,28.0,0.6186440587043762
cf,nopre,type1,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4620.0,CIB,631,CIB,to_inst,78.20121951,south,direct,48.0,0.14369073510169983
cf,nopre,type2,p4,l1,nopc,b/c,476500,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6960.0,CRIF,536,CIB,not_inst,86.95255474,North,direct,46.0,0.0861159935593605
cf,nopre,type1,p4,l2,nopc,nob/c,106500,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,5340.0,CIB,616,EXP,to_inst,51.20192308,North,direct,16.0,0.0861159935593605
cf,nopre,type1,p4,l1,nopc,nob/c,386500,360.0,not_neg,int_only,not_lpsm,458000.0,sb,pr,home,1U,5100.0,CRIF,841,EXP,not_inst,84.38864629,North,direct,45.0,0.06766917556524277
cf,nopre,type1,p1,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,1560.0,EXP,827,CIB,to_inst,82.30337079,North,direct,48.0,0.24460431933403015
cf,nopre,type1,p1,l1,nopc,nob/c,646500,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,10800.0,CRIF,759,EXP,not_inst,93.96802326,North,direct,31.0,0.03455149382352829
cf,nopre,type1,p3,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,10560.0,CRIF,660,EXP,not_inst,74.64157706,central,direct,44.0,0.0363101065158844
cf,nopre,type1,p1,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3420.0,EXP,668,CIB,to_inst,96.26623377,North,direct,45.0,0.19203747808933258
cf,nopre,type1,p3,l1,nopc,nob/c,526500,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,6540.0,CRIF,721,CIB,to_inst,80.01519757,North,direct,52.0,0.8414633870124817
cf,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4080.0,CIB,501,CIB,to_inst,63.95089286,North,direct,39.0,0.059588298201560974
cf,nopre,type1,p4,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,908000.0,sb,ir,home,1U,13980.0,CIB,683,EXP,not_inst,74.50440529,south,direct,52.0,0.8414633870124817
cf,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,5040.0,CIB,819,CIB,to_inst,79.36241611,North,direct,36.0,0.0861159935593605
cf,nopre,type3,p3,l1,nopc,nob/c,496500,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,15780.0,CIB,671,EXP,to_inst,92.28624535,south,direct,32.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,116500,240.0,neg_amm,not_int,not_lpsm,88000.0,sb,pr,home,1U,2880.0,EXP,622,CIB,to_inst,132.3863636,south,direct,36.0,0.9899497628211975
cf,nopre,type3,p3,l1,nopc,nob/c,196500,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,3780.0,CIB,755,EXP,to_inst,90.13761468,south,direct,39.0,0.24460431933403015
cf,nopre,type1,p4,l1,nopc,nob/c,86500,360.0,not_neg,not_int,lpsm,158000.0,sb,pr,home,1U,1860.0,CRIF,605,CIB,to_inst,54.74683544,North,direct,44.0,0.6978417038917542
cf,nopre,type1,p1,l1,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2580.0,CRIF,882,CIB,not_inst,91.015625,North,direct,13.0,0.4883720874786377
,nopre,type1,p4,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,15720.0,EXP,501,EXP,not_inst,73.4375,south,direct,13.0,0.03435804694890976
cf,nopre,type1,p3,l1,nopc,nob/c,726500,360.0,not_neg,not_int,not_lpsm,1438000.0,sb,pr,home,1U,11100.0,CRIF,536,EXP,not_inst,50.52155772,south,direct,30.0,0.03435804694890976
cf,nopre,type1,p4,l1,nopc,nob/c,576500,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,6240.0,CIB,690,EXP,not_inst,57.76553106,North,direct,49.0,0.055727552622556686
cf,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2520.0,EXP,738,CIB,not_inst,80.04807692,North,direct,40.0,0.10782501846551895
cf,nopre,type2,p3,l1,nopc,b/c,416500,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7740.0,EXP,776,EXP,to_inst,81.98818898,south,direct,60.0,0.19203747808933258
cf,nopre,type1,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,7380.0,CIB,527,CIB,not_inst,93.44512195,North,direct,41.0,0.0363101065158844
cf,nopre,type2,p3,l1,nopc,b/c,536500,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7560.0,CIB,687,EXP,to_inst,85.42993631,North,direct,41.0,0.1839258074760437
ncf,pre,type1,p4,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,748000.0,sb,ir,home,1U,10860.0,CIB,658,CIB,not_inst,74.39839572,south,direct,46.0,0.11276596039533615
cf,pre,type2,p3,l1,nopc,b/c,86500,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,900.0,CIB,638,CIB,to_inst,80.09259259,south,direct,46.0,0.4184100329875946
cf,nopre,type1,p1,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4440.0,EXP,696,CIB,not_inst,93.99441341,North,direct,45.0,0.04065827652812004
cf,nopre,type1,p3,l1,nopc,nob/c,186500,300.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4860.0,CRIF,631,EXP,to_inst,72.28682171,south,direct,43.0,0.059588298201560974
cf,nopre,type1,p4,l1,nopc,nob/c,466500,360.0,not_neg,int_only,not_lpsm,668000.0,sb,pr,home,1U,8100.0,CIB,593,CIB,not_inst,69.83532934,south,direct,33.0,0.03435804694890976
cf,pre,type1,p3,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,528000.0,sb,sr,home,1U,5220.0,CRIF,624,EXP,to_inst,58.04924242,North,direct,49.0,0.11089865863323212
ncf,nopre,type2,p1,l1,nopc,b/c,416500,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3240.0,CRIF,768,EXP,to_inst,97.31308411,south,direct,55.0,0.4184100329875946
cf,nopre,type1,p3,l1,nopc,nob/c,96500,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,1800.0,CIB,587,CIB,to_inst,23.65196078,south,direct,22.0,0.3415384590625763
cf,nopre,type3,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3180.0,CIB,878,EXP,to_inst,70.22058824,North,direct,50.0,0.14369073510169983
cf,nopre,type1,p4,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4500.0,CRIF,505,CIB,to_inst,58.39552239,south,direct,44.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,8040.0,CRIF,571,EXP,to_inst,75.87579618,south,direct,36.0,0.0861159935593605
ncf,nopre,type1,p4,l1,nopc,nob/c,616500,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,7860.0,CRIF,653,EXP,not_inst,66.43318966,North,direct,41.0,0.0861159935593605
cf,nopre,type1,p3,l1,nopc,nob/c,166500,324.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2940.0,CIB,744,CIB,to_inst,80.04807692,south,direct,41.0,0.11089865863323212
cf,nopre,type1,p4,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,1668000.0,sb,pr,home,1U,14160.0,CIB,696,EXP,not_inst,40.55755396,south,direct,36.0,0.03435804694890976
cf,pre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,1168000.0,sb,pr,home,1U,3360.0,CIB,810,CIB,not_inst,19.39212329,North,direct,37.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,56500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3180.0,EXP,687,CIB,to_inst,27.16346154,south,direct,23.0,0.14369073510169983
cf,nopre,type1,p4,l2,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,8100.0,EXP,867,EXP,not_inst,87.13389121,central,direct,34.0,0.06420404464006424
cf,pre,type1,p4,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,12900.0,CIB,813,EXP,to_inst,71.30681818,south,direct,40.0,0.059588298201560974
ncf,nopre,type1,p4,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8640.0,CRIF,718,EXP,to_inst,56.72043011,North,direct,48.0,0.10782501846551895
