ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
140697,2019,ncf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,2460.0,CIB,591,CIB,65-74,to_inst,49.40191388,south,direct,1,43.0
144551,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4500.0,CIB,584,CIB,45-54,to_inst,65.31862745,North,direct,1,53.0
122818,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,3.0,-0.2714,295.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4860.0,CIB,762,CIB,>74,to_inst,54.62962963,North,direct,0,34.0
92665,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,3.75,0.7835,3745.1,240.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4860.0,EXP,810,CIB,65-74,to_inst,56.27853881,North,direct,0,42.0
150836,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,196500,4.875,1.1998,1155.75,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,5040.0,CIB,659,EXP,45-54,to_inst,86.18421053,south,direct,0,31.0
52916,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,446500,3.5,-0.2146,4400.0,360.0,not_neg,int_only,not_lpsm,558000.0,sb,pr,home,1U,13560.0,CRIF,656,EXP,35-44,not_inst,80.01792115,central,direct,0,24.0
157451,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,296500,4.875,0.7265,2215.5,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,4140.0,CIB,803,EXP,55-64,to_inst,69.27570093,North,direct,0,42.0
114298,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,356500,3.75,0.1428,6946.03,360.0,neg_amm,not_int,not_lpsm,508000.0,sb,pr,home,1U,3300.0,CRIF,520,CIB,65-74,to_inst,70.17716535,North,direct,0,40.0
76494,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,136500,3.875,0.2364,921.08,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6060.0,EXP,888,EXP,65-74,not_inst,35.18041237,North,direct,0,36.0
60586,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,6540.0,EXP,646,EXP,55-64,to_inst,89.4295302,south,direct,1,18.0
96260,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,96500,4.875,1.0558,2837.5,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,2280.0,EXP,784,CIB,55-64,to_inst,26.95530726,North,direct,0,21.0
87522,2019,cf,Male,,type1,p3,l1,nopc,nob/c,166500,4.875,0.7288,1472.84,360.0,not_neg,not_int,not_lpsm,218000.0,sb,sr,home,1U,5880.0,CRIF,557,CIB,35-44,not_inst,76.37614679,North,direct,0,40.0
65288,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,216500,3.375,0.2902,0.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2760.0,CRIF,763,CIB,35-44,not_inst,83.91472868,North,direct,0,58.0
106435,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,176500,4.5,0.8613,3550.75,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2820.0,EXP,699,EXP,65-74,to_inst,93.88297872,North,direct,0,40.0
108007,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,406500,3.875,0.6385,3952.5,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,8940.0,CIB,541,EXP,25-34,to_inst,86.85897436,North,direct,0,43.0
86561,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,216500,3.375,0.5314,4729.25,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4980.0,CIB,860,CIB,35-44,to_inst,80.78358209,North,direct,0,26.0
71985,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,676500,4.125,0.5145,0.0,360.0,not_neg,not_int,not_lpsm,1338000.0,sb,pr,home,1U,9180.0,EXP,692,EXP,45-54,not_inst,50.56053812,North,direct,0,35.0
88201,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,626500,4.56,0.4183,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,12180.0,CRIF,693,CIB,25-34,not_inst,68.99779736,south,direct,0,27.0
68891,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,3.75,0.1353,2528.0,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,3960.0,CIB,627,EXP,65-74,to_inst,32.96915167,south,direct,0,30.0
56371,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,4.125,1.0839,3700.0,240.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6000.0,EXP,878,EXP,65-74,to_inst,50.67934783,central,direct,0,46.0
168072,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,346500,3.25,0.2031,0.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5400.0,CIB,740,EXP,45-54,to_inst,80.95794393,south,direct,0,61.0
37471,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,4.99,1.202,0.0,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,11580.0,CIB,576,EXP,25-34,not_inst,85.66838046,south,direct,0,38.0
42757,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,166500,3.25,-0.0013,5779.55,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3960.0,CRIF,821,EXP,45-54,not_inst,84.09090909,North,direct,0,40.0
66164,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,276500,4.25,1.7911,7400.48,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6420.0,CRIF,769,EXP,25-34,not_inst,99.46043165,North,direct,0,28.0
46444,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,2.5,-0.722,295.0,360.0,not_neg,not_int,not_lpsm,2008000.0,sb,pr,home,1U,55140.0,EXP,769,EXP,45-54,to_inst,28.71015936,North,direct,0,15.0
99434,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,56500,4.875,1.1769,1577.12,360.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,3060.0,EXP,888,EXP,55-64,not_inst,83.08823529,central,direct,0,21.0
151207,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,3.75,0.4578,2418.75,132.0,not_neg,int_only,not_lpsm,358000.0,sb,pr,home,1U,7860.0,CIB,897,EXP,55-64,to_inst,52.09497207,North,direct,0,26.0
148723,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,4.18,0.1007,1233.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3000.0,CIB,722,CIB,35-44,not_inst,38.35784314,North,direct,0,45.0
147268,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,4.25,0.2229,1250.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,7020.0,CRIF,892,EXP,45-54,to_inst,76.58045977,North,direct,0,31.0
78929,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,6300.0,CRIF,661,EXP,35-44,to_inst,94.95614035,North,direct,1,49.0
126217,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,3.75,0.0792,3792.5,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6840.0,CRIF,717,EXP,45-54,to_inst,58.70901639,North,direct,0,37.0
150150,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,3.625,-0.1171,428.76,360.0,not_neg,not_int,not_lpsm,1208000.0,sb,pr,home,1U,8640.0,CRIF,518,EXP,35-44,not_inst,49.37913907,North,direct,0,44.0
172160,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,366500,3.65,-0.1206,885.13,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5340.0,CRIF,598,EXP,25-34,to_inst,72.14566929,North,direct,0,43.0
97889,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,1.1388,5253.13,240.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,12900.0,EXP,697,CIB,55-64,to_inst,70.29220779,North,direct,0,32.0
124816,2019,cf,Joint,pre,type2,p1,l1,nopc,b/c,326500,,,,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4920.0,CRIF,730,EXP,55-64,not_inst,96.59763314,central,direct,1,39.0
137807,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,396500,4.56,0.3254,7633.75,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,8040.0,CRIF,758,EXP,25-34,to_inst,92.64018692,south,direct,0,38.0
138532,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,236500,3.99,0.4001,4150.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,sr,home,1U,12480.0,EXP,796,CIB,55-64,to_inst,79.36241611,North,direct,0,36.0
77636,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,386500,4.375,0.7275,2609.23,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6060.0,EXP,573,CIB,55-64,to_inst,82.58547009,North,direct,0,47.0
142027,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,276500,3.75,0.6489,3698.75,180.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6240.0,CRIF,883,EXP,65-74,to_inst,60.37117904,south,direct,0,34.0
65468,2019,,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,176500,4.375,0.8452,3073.75,180.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,16260.0,CRIF,857,EXP,55-64,to_inst,74.15966387,south,direct,0,41.0
116561,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,256500,,,,180.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,4980.0,CIB,628,EXP,25-34,to_inst,86.0738255,south,direct,1,50.0
62470,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,186500,4.5,1.6845,1785.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3660.0,EXP,600,CIB,35-44,to_inst,85.55045872,south,direct,0,56.0
132228,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,3.75,0.542,0.0,228.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,3900.0,CIB,558,CIB,45-54,not_inst,49.56747405,North,direct,0,38.0
131067,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,406500,3.625,-0.1366,0.0,360.0,not_neg,not_int,not_lpsm,1768000.0,sb,pr,home,1U,10680.0,CRIF,759,EXP,45-54,not_inst,22.99208145,south,direct,0,38.0
159218,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6420.0,EXP,772,EXP,45-54,to_inst,81.57216495,south,direct,1,37.0
165555,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,4.25,0.7932,4900.0,360.0,not_neg,int_only,not_lpsm,358000.0,sb,pr,home,1U,6000.0,EXP,642,CIB,65-74,to_inst,68.8547486,south,direct,0,26.0
46390,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3780.0,EXP,846,EXP,55-64,to_inst,72.60638298,North,direct,1,44.0
35416,2019,cf,Female,,type1,p2,l1,nopc,nob/c,276500,4.375,0.254,1150.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,sr,home,1U,7380.0,CRIF,860,CIB,>74,not_inst,69.47236181,North,direct,0,47.0
73074,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,326500,5.25,0.7651,5950.0,360.0,neg_amm,not_int,not_lpsm,408000.0,sb,pr,home,1U,7800.0,CRIF,770,EXP,45-54,to_inst,80.0245098,North,direct,0,46.0
152820,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,216500,3.375,-0.0844,7550.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,30120.0,CRIF,630,EXP,35-44,to_inst,54.39698492,south,direct,0,24.0
144809,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,606500,4.875,0.7918,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,9180.0,CIB,524,EXP,35-44,not_inst,80.01319261,south,direct,0,32.0
40213,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,3.625,0.1477,1584.12,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,7440.0,CRIF,590,EXP,25-34,not_inst,92.7852349,North,direct,0,40.0
123530,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,236500,3.625,0.6448,254.48,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3960.0,CRIF,664,CIB,55-64,to_inst,85.07194245,North,direct,0,36.0
41319,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.1056,5747.8,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,3600.0,CRIF,701,EXP,>74,to_inst,47.14611872,south,direct,0,41.0
51548,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.75,0.1178,206.35,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,4680.0,CIB,725,EXP,45-54,not_inst,84.72222222,south,direct,0,49.0
136776,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,1606500,,,,360.0,not_neg,not_int,not_lpsm,4558000.0,sb,pr,home,1U,21900.0,EXP,649,EXP,>74,to_inst,35.24572181,south,direct,1,41.0
71156,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,3.875,0.5853,256.49,240.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5220.0,CIB,688,CIB,35-44,not_inst,78.0511811,south,direct,0,47.0
48373,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,666500,3.99,0.2593,1706.8,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,14520.0,CRIF,632,EXP,45-54,not_inst,90.31165312,south,direct,0,24.0
151104,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,3.99,0.192,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,9120.0,CRIF,665,EXP,25-34,not_inst,85.92519685,North,direct,0,36.0
67466,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,266500,3.75,0.6792,0.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2820.0,EXP,764,EXP,25-34,not_inst,95.86330935,North,direct,0,46.0
105717,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,656500,3.99,0.383,0.0,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,9000.0,CRIF,594,CIB,25-34,not_inst,74.77220957,North,direct,0,42.0
90363,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,3.75,0.283,3927.5,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,4140.0,CIB,687,CIB,55-64,to_inst,67.95977011,North,direct,0,41.0
142517,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,3.99,0.3076,6334.73,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,4500.0,EXP,600,CIB,>74,to_inst,41.34844869,south,direct,0,45.0
102783,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,76500,4.625,1.5896,1211.35,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,2880.0,EXP,520,EXP,<25,to_inst,98.07692308,North,direct,0,35.0
141089,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,186500,4.125,0.938,2682.53,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3060.0,CRIF,621,CIB,25-34,to_inst,99.20212766,North,direct,0,49.0
119169,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,416500,3.99,0.293,4036.86,360.0,not_neg,int_only,not_lpsm,788000.0,sb,pr,home,1U,5520.0,CIB,529,EXP,45-54,to_inst,52.85532995,south,direct,0,37.0
146900,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,366500,3.5,0.0566,,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,4740.0,CRIF,869,CIB,35-44,to_inst,63.4083045,North,direct,0,36.0
47484,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,326500,3.375,0.1091,7985.03,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6480.0,CRIF,561,EXP,>74,to_inst,88.72282609,south,direct,0,33.0
43814,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,516500,4.125,-0.213,0.0,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,15000.0,CIB,848,CIB,45-54,not_inst,51.24007937,North,direct,0,42.0
112456,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,4.0,0.4254,7529.47,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,8700.0,CIB,552,EXP,35-44,not_inst,88.96604938,North,direct,0,44.0
70501,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,686500,4.625,1.3181,21457.5,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,16200.0,EXP,882,EXP,45-54,to_inst,79.08986175,south,direct,0,31.0
105635,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,456500,3.875,0.2225,3525.75,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,6000.0,CIB,534,CIB,35-44,to_inst,69.3768997,south,direct,0,44.0
158238,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,236500,3.99,0.3161,2775.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,7380.0,EXP,711,CIB,35-44,to_inst,72.10365854,south,direct,0,36.0
126352,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,596500,,,,360.0,not_neg,not_int,lpsm,878000.0,sb,pr,home,1U,8220.0,CIB,511,CIB,55-64,to_inst,67.93849658,south,direct,1,49.0
73601,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,396500,4.125,0.7733,5884.13,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,9900.0,CIB,863,EXP,45-54,to_inst,84.72222222,North,direct,0,36.0
84198,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,196500,3.49,0.5207,2356.34,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3600.0,CIB,780,CIB,45-54,to_inst,86.18421053,south,direct,0,48.0
87611,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,126500,,,,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2160.0,CIB,750,CIB,45-54,to_inst,98.828125,North,direct,1,54.0
143081,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,586500,4.375,0.0749,5870.0,360.0,not_neg,not_int,not_lpsm,1918000.0,sb,pr,home,2U,6360.0,EXP,638,EXP,>74,not_inst,30.57872784,south,direct,0,44.0
172406,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,3.75,0.6619,3343.22,240.0,not_neg,not_int,not_lpsm,448000.0,sb,ir,home,1U,12360.0,EXP,503,EXP,55-64,not_inst,55.02232143,North,direct,0,47.0
26287,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,4.75,0.4879,2343.75,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,1680.0,CIB,745,CIB,65-74,to_inst,16.68865435,North,direct,0,61.0
123826,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,3.99,0.133,0.0,360.0,not_neg,not_int,lpsm,468000.0,sb,pr,home,1U,10380.0,CIB,842,EXP,45-54,not_inst,74.03846154,North,direct,0,21.0
50044,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,,,,360.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,3600.0,CRIF,757,EXP,55-64,to_inst,82.71812081,North,direct,1,35.0
138372,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,3.99,0.5888,3620.15,324.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3420.0,CIB,615,CIB,55-64,to_inst,83.24468085,North,direct,0,38.0
105600,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,56500,4.375,1.3553,1867.48,360.0,not_neg,not_int,lpsm,58000.0,sb,pr,home,1U,2880.0,CRIF,889,CIB,55-64,to_inst,97.4137931,North,direct,0,45.0
50451,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,186500,3.99,0.2533,3809.73,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,7740.0,CIB,516,CIB,35-44,to_inst,89.66346154,south,direct,0,11.0
105671,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,4800.0,EXP,740,CIB,65-74,to_inst,109.8404255,North,direct,1,44.0
70459,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,486500,4.5,0.5053,2612.22,360.0,not_neg,not_int,not_lpsm,698000.0,sb,ir,home,1U,3300.0,CIB,557,CIB,45-54,not_inst,69.6991404,North,direct,0,49.0
111674,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,296500,3.99,0.4615,8175.63,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,3540.0,CRIF,529,EXP,55-64,to_inst,82.82122905,south,direct,0,43.0
68897,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,196500,4.99,1.433,1250.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2700.0,CRIF,871,CIB,55-64,to_inst,86.18421053,North,direct,0,42.0
33105,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,556500,3.5,0.2405,506.45,180.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,51540.0,EXP,773,EXP,35-44,not_inst,64.86013986,North,direct,0,8.0
58315,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,726500,4.18,-0.1443,0.0,360.0,not_neg,not_int,not_lpsm,1248000.0,sb,pr,home,1U,7800.0,EXP,587,CIB,45-54,not_inst,58.21314103,south,direct,0,42.0
154500,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,206500,4.75,1.217,6128.2,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,4140.0,EXP,826,EXP,55-64,to_inst,94.72477064,south,direct,0,47.0
148255,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,3.5,-0.1209,1273.12,360.0,not_neg,not_int,not_lpsm,388000.0,sb,sr,home,1U,30600.0,EXP,556,EXP,35-44,not_inst,78.99484536,south,direct,0,26.0
148146,2019,ncf,Female,nopre,type1,p4,l1,nopc,nob/c,356500,4.0,-0.1254,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,4500.0,CIB,804,CIB,55-64,not_inst,70.17716535,North,direct,0,48.0
37740,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,516500,4.375,-0.0325,1852.44,360.0,neg_amm,not_int,not_lpsm,648000.0,sb,pr,home,1U,6480.0,CRIF,622,CIB,35-44,not_inst,79.70679012,south,direct,0,42.0
73245,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,986500,,,,360.0,neg_amm,not_int,not_lpsm,1418000.0,sb,pr,home,1U,17220.0,CRIF,539,EXP,35-44,not_inst,69.56981664,south,direct,1,38.0
139472,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,3.99,0.4648,3551.92,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,5400.0,EXP,836,EXP,55-64,to_inst,66.9057377,North,direct,0,49.0
159426,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,156500,4.375,1.1424,2141.42,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3540.0,EXP,594,EXP,45-54,to_inst,75.24038462,North,direct,0,36.0
170405,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,4.18,-0.1453,762.2,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,8940.0,EXP,691,CIB,65-74,not_inst,44.02866242,central,direct,0,20.0
43450,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,456500,4.75,1.1398,7520.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,6180.0,CIB,718,EXP,35-44,to_inst,77.63605442,south,direct,0,48.0
146920,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,896500,3.1,-0.3178,348.4,360.0,not_neg,not_int,not_lpsm,1608000.0,sb,pr,home,2U,14160.0,CRIF,761,EXP,55-64,to_inst,55.75248756,south,direct,0,49.0
107806,2019,,Female,nopre,type1,p4,l1,nopc,nob/c,406500,3.875,-0.2194,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,4320.0,EXP,718,CIB,55-64,not_inst,74.17883212,south,direct,0,44.0
65411,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,596500,3.375,-0.0937,4999.01,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,2U,6360.0,EXP,725,CIB,25-34,not_inst,94.98407643,North,direct,0,53.0
148455,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,176500,4.56,0.4145,3340.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2820.0,CIB,694,CIB,65-74,to_inst,80.96330275,south,direct,0,33.0
77849,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,346500,3.99,0.3045,3435.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,4920.0,CRIF,646,EXP,45-54,to_inst,58.92857143,North,direct,0,40.0
40430,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,416500,3.375,-0.4706,728.63,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,1U,5160.0,CIB,515,CIB,55-64,not_inst,33.10810811,North,direct,0,47.0
139870,2019,cf,Male,pre,type1,p1,l2,nopc,nob/c,326500,4.5,0.192,1150.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5280.0,CRIF,704,CIB,45-54,to_inst,78.11004785,south,direct,0,48.0
58023,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,,,,360.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,3780.0,CIB,622,CIB,55-64,to_inst,84.09090909,south,direct,1,46.0
